,Start_Lat,Start_Lng
2057086,43.110828000000005,-77.50703399999999
2534372,40.737286,-73.851784
3163376,43.079644,-75.1104
3138735,43.103384000000005,-75.23974
3550404,43.128029999999995,-77.61576
3236808,43.14227,-77.586198
1148563,40.684978,-73.85025
554516,40.65279,-73.959801
1307385,42.421192,-73.548874
1944111,42.694846999999996,-73.838966
2821477,40.60787,-74.13564000000001
1667019,40.63282,-73.723877
2510021,42.083659999999995,-73.973038
3883218,42.05958,-76.33048000000001
1704097,40.828045,-73.934853
194603,40.720882,-73.940872
3281210,42.74762,-74.15854
3545053,42.86697,-73.89154
2008828,40.643242,-73.876137
2693042,42.945187,-78.766335
1820525,41.094322,-74.038963
2693308,41.31805,-74.174683
580518,42.461323,-79.305931
1837493,43.121117,-77.619148
1659940,42.783463,-74.02810699999999
204342,41.424942,-73.62655600000001
208462,40.609493,-74.150421
219563,40.951782,-73.745506
2284272,43.124718,-77.61782099999999
2714048,43.124844,-77.61425799999999
194380,40.946327000000004,-73.849701
1742426,43.187355,-77.65933199999999
4091178,40.84005,-73.92905999999999
845516,43.191769,-78.687027
727079,40.792609999999996,-73.192543
3600097,40.84394,-73.89755
1120288,43.001141,-77.670395
1795251,40.989391,-73.67456800000001
196768,41.101711,-73.992599
1450946,40.704239,-73.386337
935488,42.972488,-78.912552
4179122,40.83263,-73.85866999999999
1981060,43.112266999999996,-75.20575699999999
4101330,40.705870000000004,-73.8181
1350436,40.610015999999995,-74.033699
3052384,43.125253,-75.34437700000001
2959059,43.094592999999996,-75.193889
2784806,40.80702,-73.9338
2468918,43.140907,-73.697304
2806548,42.7537,-73.9332
1090161,40.679778999999996,-74.005234
1310297,43.157139,-77.6064
205887,40.765984,-73.987122
2763656,40.62899,-74.0173
2587557,41.318611,-73.748428
2453385,40.850066999999996,-73.944817
3016899,43.110512,-75.20760600000001
562704,41.512169,-74.069778
1072807,43.081348,-77.624641
1464946,41.321999,-74.085197
1640573,40.79937,-73.488579
2001369,43.159584,-77.595428
758877,43.22044,-77.821968
475022,41.327698,-73.655746
3417388,40.804695,-73.926541
712923,40.918858,-73.779472
2205545,40.969318,-73.77409399999999
1877012,40.67942,-74.00359300000001
651981,40.752251,-73.820839
205576,40.828316,-73.93111400000001
2824548,40.73186,-73.3232
526512,40.701736,-73.991577
210724,40.758129,-73.777374
4091719,40.696172,-73.804464
3298500,41.690829,-74.077838
899014,43.234161,-75.286636
200675,41.579983,-73.809021
1876191,40.815113000000004,-73.934143
217228,41.237679,-73.851067
2953899,41.308840000000004,-74.02533100000001
1769335,42.489025,-73.677063
3222337,42.2751,-79.715434
938571,43.163559,-77.608994
899020,42.753242,-73.93235
2825429,40.74324,-73.83293
3473033,42.39395,-73.41211
207151,42.705040000000004,-73.85374499999999
3111855,40.830051,-73.83325500000001
207862,41.776428,-73.768349
2150386,43.008984000000005,-77.439217
2142759,41.311218,-74.121864
2250273,40.735455,-73.859848
1314954,40.820396,-73.05439
503992,40.740101,-73.845428
2610606,41.350437,-73.75273100000001
3713292,40.739940000000004,-73.81858000000001
3050098,40.691990999999994,-73.551312
1363640,40.702549,-73.611603
1195427,40.694168,-73.54345699999999
371801,40.75993,-73.70371999999999
1856752,40.737007,-73.931702
2407650,40.740101,-73.845428
2434619,43.151565999999995,-77.57060200000001
4193983,42.97833,-77.22825
1659931,41.946774,-74.028503
2080050,40.667114,-73.995918
4076836,43.13282,-78.71063000000001
3946968,41.08375,-73.71759
197129,41.347609999999996,-73.64994
210976,42.6824,-73.784927
3476036,40.6664,-73.80175
688027,40.951599,-73.852814
2999318,40.727165,-73.374177
3290509,40.784543,-73.633021
4180977,40.93117,-73.83859
964373,40.754902,-73.776207
3856160,40.92795,-73.76843000000001
657743,42.783257,-74.027924
644985,40.686619,-74.000298
1441453,40.689751,-73.56755799999999
1422738,41.518028,-73.97438000000001
421424,40.828316,-73.93111400000001
1060643,40.716099,-73.82605
2976266,40.694542999999996,-73.726802
1179769,40.682384000000006,-73.66362
982513,41.011928999999995,-73.702141
2660154,40.725784000000004,-73.837631
1591028,43.168171,-77.543022
2861675,40.72797,-73.75262
1328056,40.845737,-73.931702
4192067,41.160956,-74.184712
983907,40.742561,-73.47223699999999
717212,42.627708,-73.700638
3097845,42.741169,-73.912908
198688,41.366753,-73.610153
1462425,41.086643,-73.989311
944881,41.036434,-73.77941899999999
199880,42.571853999999995,-74.353432
3306827,40.694869,-73.99864000000001
1735849,40.789584999999995,-73.822479
1473622,43.044067,-76.14253199999999
674199,40.774840999999995,-73.829437
3153974,43.134802,-75.598007
3587825,40.69903,-73.50950999999999
996701,42.647129,-73.711166
513730,40.610912,-74.11635600000001
1632189,41.042675,-73.836166
1591019,41.776367,-73.76816600000001
2544594,40.804005,-73.913391
3948960,44.196245000000005,-75.065162
3547697,43.06292,-77.51974
712861,42.862576000000004,-73.778679
4053707,41.12591,-73.81178
3413752,41.428553,-73.57722
477134,41.972896999999996,-73.920815
328595,41.34721,-73.650063
196169,41.937492,-73.883461
1117170,40.78949,-73.82238000000001
2577991,40.783321,-73.62293199999999
2578577,41.130348,-73.814636
1167232,40.654369,-73.580139
2975825,42.803968,-74.018036
4145841,40.693884000000004,-73.81159699999999
1177174,40.824482,-73.83612099999999
2930700,40.69057,-73.99886
1208799,40.74762,-73.277557
2250253,40.849674,-73.942818
1296202,40.778641,-73.257561
3243805,42.888364,-73.772829
1261008,41.100025,-73.9534
2884241,40.76876,-73.88205
612216,40.610645,-74.031349
1558639,40.666069,-73.841408
1009000,43.215969,-77.44664
3207331,41.775911,-73.701842
1777710,40.610584,-74.032516
202349,40.768719,-73.69178000000001
2957480,40.925344,-73.828499
2511030,41.264469,-73.529701
214140,41.823513,-73.770752
722566,40.804325,-73.280548
3231585,43.151208000000004,-77.585666
2823578,42.74107,-73.69189
845517,43.061111,-78.85301199999999
2948734,40.74792,-73.76013
2225997,43.087143,-77.604988
2821061,40.722182000000004,-73.53649899999999
2112814,43.130085,-77.60120400000001
1739300,40.693489,-73.394669
1731316,40.683792,-73.40924100000001
757647,42.761654,-74.11438000000001
3822404,40.76225,-73.72901999999999
641401,40.691559000000005,-73.998795
421296,41.062709999999996,-73.86224399999999
1429884,43.15675,-77.558929
1742493,40.851543,-73.95208000000001
2954641,42.679682,-73.768265
374991,40.778793,-73.943352
1413448,40.824341,-73.872566
2064360,40.794506,-73.282333
1208895,40.837975,-73.88018000000001
722529,43.17181,-77.62178
1936549,42.967663,-76.85239399999999
758866,43.125397,-75.241982
421965,40.787964,-73.524727
3015754,43.123046,-77.62954
4151164,42.46371,-79.29899999999999
3027962,41.843962,-74.05898499999999
1273287,40.78154,-73.656349
2691925,40.987289000000004,-73.67047099999999
846570,40.875591,-73.156258
203151,41.148933,-74.025017
2351456,40.845141999999996,-73.92654399999999
2639411,43.087231,-76.16394
375098,40.721066,-73.759438
3037242,42.994941,-78.16428499999999
374508,40.885963000000004,-73.896713
655875,40.680519,-73.92858100000001
2620683,41.263958,-73.626778
3953430,42.92989,-78.82918000000001
1032333,41.474632,-73.64936800000001
1558511,42.757645000000004,-73.73808299999999
1788079,40.755759999999995,-73.688393
213662,40.687903999999996,-73.62529
2407594,40.702888,-73.869141
1654492,40.753708,-73.743202
213653,40.823811,-72.792435
1048596,40.699863,-73.506378
2262351,40.820972,-73.95881700000001
3511728,41.119859999999996,-74.00546
1374310,40.771591,-73.871239
206236,42.489471,-73.678101
4164561,40.73525,-73.91933
1484059,40.76696,-73.88760400000001
1568084,42.46413,-73.396652
196888,40.759762,-73.960991
504711,40.610584,-74.032516
2919602,40.799948,-72.78815
3658996,40.70632,-73.42983000000001
2434558,42.694115000000004,-73.830246
1499408,40.726482,-73.757263
3034838,43.155781,-73.759231
1863444,41.195,-73.686195
3652234,40.69446,-73.39242
3620138,43.1869,-77.70151
475242,40.820328,-73.8908
3991571,43.19491,-77.58658
2458944,43.329784000000004,-73.683685
375914,40.642326000000004,-73.640343
3480846,43.13622,-77.57551
3039819,40.729719,-73.83388599999999
505313,42.760517,-73.756508
757654,43.111233,-77.50676
1835971,41.474072,-73.649231
3776892,40.82099,-73.9345
2140021,42.902637,-73.78671999999999
1208856,41.068497,-73.768913
1330374,40.755119,-73.616325
3760735,40.6828,-73.6605
1975883,43.026447,-73.792465
2800169,43.05405,-76.1529
210479,42.083659999999995,-73.973038
1450870,42.356609000000006,-73.600479
1536730,43.17094,-77.582497
419978,40.616325,-74.026276
2689257,43.175686,-77.630112
3581570,43.21219,-77.71822
3077614,43.130986,-77.646415
3465047,40.69551,-73.51954
3957511,42.63896,-73.75379000000001
2626427,43.112701,-75.267517
3307713,41.824532,-73.77161600000001
374822,40.725784000000004,-73.837631
2875479,40.719359999999995,-73.40666999999999
1555371,43.1408,-77.61350300000001
210135,41.032425,-73.752663
890765,40.619545,-74.02346
2213966,40.66695,-73.838768
1120406,41.05534,-73.81034100000001
3614064,42.92008,-73.34939
1482634,42.695141,-73.83878299999999
1751700,40.837418,-73.880608
2043654,41.625403999999996,-73.774231
200582,40.783221999999995,-73.65418199999999
2784695,40.84478,-73.90484000000001
1365715,43.190002,-77.503845
2380328,42.667458,-73.73140699999999
2216505,42.849899,-78.79026
3350303,40.700987,-73.994582
194949,41.274696,-73.575027
1934146,41.062709999999996,-73.86224399999999
204074,41.162476,-73.861572
4096575,42.77406,-73.69658000000001
923399,40.802498,-73.931381
3398368,42.874499,-78.857148
3539305,43.12378,-75.58574
3716093,40.83027,-73.8368
373538,40.728367,-73.10153199999999
572359,42.917858,-78.81369000000001
3295336,40.783878,-73.652611
3406429,42.697666,-73.837727
4035231,43.285938,-75.182019
1270853,43.05843,-77.676079
372916,42.710644,-73.825058
3267977,42.893421999999994,-78.893111
447494,41.079632000000004,-73.921959
1290334,40.81245,-73.931076
3397909,43.121446999999996,-77.628099
2198631,43.094669,-76.05381
512293,40.702853999999995,-73.960342
3105364,41.267856,-73.934136
2201337,42.108864000000004,-73.817101
3241368,42.938039,-73.87423000000001
1708927,43.0173,-74.99006700000001
1851947,41.581016999999996,-73.92935200000001
220005,40.787964,-73.524727
2026465,43.139977,-77.582138
1519905,40.739868,-73.845551
1648429,40.596385999999995,-73.907646
3924618,41.846241,-74.059445
700293,40.805714,-73.90947
3286725,42.567391,-77.693854
196840,42.742554,-73.69747199999999
4083542,40.73752,-73.85096
884301,43.153679,-77.494537
477862,40.789584999999995,-73.822479
1813233,42.521770000000004,-73.789055
2240444,40.824448,-73.872597
1043388,40.820919,-73.88906899999999
3174339,40.796702,-73.47124000000001
2979046,42.10286,-78.503268
548313,40.844788,-73.92546800000001
3412242,40.933073,-73.856524
3661196,40.75974,-73.95789
3536601,43.13685,-76.20809
1573331,43.18639,-77.616913
3128616,43.141940999999996,-77.61998299999999
2707834,42.655415000000005,-73.820663
3067406,41.261183,-74.158004
888439,43.101742,-75.294632
1810300,41.825043,-73.772102
2657297,43.210770000000004,-77.594933
209651,40.931561,-73.856789
2403589,43.004847999999996,-76.18383
1560943,42.972729,-78.912498
651890,43.316795,-77.72818000000001
880068,40.739872,-73.845573
2775273,40.60154,-74.06098100000001
505226,41.101711,-73.992599
2775698,41.2362,-74.03223
1579907,40.871761,-73.890984
2538818,40.73904,-73.815155
2509526,41.139324,-74.169876
3790059,40.68525,-73.88815
1320897,40.57164,-74.111908
447148,41.428554999999996,-73.577225
1638086,40.667156,-73.73957800000001
1765116,40.817314,-73.247421
1870182,43.252941,-77.677689
1624873,40.756565,-73.550484
1308141,42.159328,-73.746811
1148507,40.693401,-73.394623
2577315,42.687412,-78.93692
4004673,43.433141,-73.28349
2311930,41.045704,-73.769485
1995999,40.824448,-73.872597
3357131,41.298390000000005,-73.936153
639500,43.16465,-77.661728
3632452,40.7694,-73.27976
1427119,43.066559000000005,-73.934692
3289945,40.848175,-73.936188
544492,43.020302,-73.79126
1048714,41.526691,-73.965553
1211449,40.785343,-73.444313
3008861,41.299871,-73.886414
1395532,42.339394,-79.587891
3020198,43.231151000000004,-73.691959
1024319,43.033878,-76.058868
2937653,40.81624,-73.08
2884698,40.837340000000005,-73.88006999999999
3704061,40.8453,-73.928
204681,40.806744,-73.23449699999999
3083584,40.804381,-73.91829399999999
2592337,40.74321,-73.473885
679696,41.025887,-73.73056
326726,41.295223,-73.677246
3300764,41.098748,-74.03745500000001
2428716,43.058292,-76.08377800000001
2360997,40.828316,-73.93111400000001
2809720,41.07731,-73.71823
801169,40.610645,-74.031349
2468917,41.928501000000004,-73.76209300000001
202375,40.987705,-73.67675799999999
1315084,40.68227,-73.66323100000001
1782536,43.003009999999996,-77.668846
1360981,43.160255,-77.74715400000001
1145005,40.715809,-73.826637
2523337,43.146065,-77.605492
4004643,43.14465,-78.782678
423389,40.83593,-73.870201
666882,40.584137,-73.986641
3124791,41.581092,-73.908885
1376439,40.806430999999996,-73.908539
1539943,40.748604,-73.75827
211727,41.09066,-73.990433
1978470,40.825893,-73.859528
2336731,40.755348,-73.96167
1462386,41.310806,-74.12735
1984554,42.814873,-78.793076
1182046,43.1576,-77.604309
2286917,40.836418,-73.873695
200568,41.517941,-73.973724
1640668,40.819443,-73.934296
327536,40.735896999999994,-73.182114
194503,42.686809999999994,-73.802849
1206413,40.93639,-73.807358
3590683,40.745129999999996,-73.08793
3516643,43.06064,-76.06663
536452,41.016445000000004,-73.724747
1767670,43.008984000000005,-77.439217
929330,40.82436,-73.872375
2298965,43.213169,-77.629829
2654688,41.973537,-73.908241
2170045,43.20385,-77.547546
1840371,41.008331,-73.697777
1117145,43.175831,-77.576149
3106686,40.988479999999996,-73.666365
1243479,40.774260999999996,-73.260017
219866,40.691646999999996,-73.999306
2268304,40.716026,-73.732132
2357988,40.682243,-73.663391
1308319,40.671364000000004,-73.514526
204904,40.917049,-73.781097
2765193,41.031707,-73.751681
1384260,43.167229,-77.581238
2538666,43.206711,-77.675842
3346263,42.974277,-77.17939399999999
1704045,42.007149,-73.52549
1989655,41.856846000000004,-73.88430799999999
219986,41.428554999999996,-73.577225
681330,40.619545,-74.02346
2476885,42.767154999999995,-73.630371
815403,40.757252,-73.739479
548316,41.577839000000004,-73.813751
3348538,40.804381,-73.91829399999999
3074736,40.780359000000004,-73.601628
1991109,41.409637,-73.78675799999999
2763998,40.67678,-74.00142
1371124,41.803669,-73.63874100000001
2792021,42.69574,-73.70931999999999
2162344,42.967884000000005,-73.801926
198682,41.320045,-73.990036
2821666,40.7388,-73.84867
1411388,40.727497,-73.929047
2244801,40.70174,-73.991264
3268668,40.709571999999994,-74.001594
2880925,40.79763,-73.92004
4036230,41.383628,-73.800188
853859,40.848389000000005,-73.41153
2804008,42.95067,-78.70772
1135793,40.775372,-73.909622
1208762,43.14172,-77.581078
3230853,40.814103,-73.933861
4224687,43.002252,-78.942864
3888571,40.81573,-73.93097
4012697,40.72889,-73.76151999999999
3276133,40.646103000000004,-73.744587
751424,40.889140999999995,-73.821251
1450881,43.091812,-75.74724599999999
1646022,40.667068,-73.995766
3014752,42.903261,-78.76683299999999
370926,40.778641,-73.231094
2598184,41.542145,-73.713074
2363296,40.768082,-73.904549
3833894,42.87656,-78.78506999999999
2381636,40.548603,-74.22065699999999
1199845,43.269451000000004,-78.649757
2863366,41.197359999999996,-73.80719
3775479,40.823570000000004,-73.87926
1110307,40.650841,-73.948601
3516785,40.732079999999996,-73.87064000000001
3210843,41.414947999999995,-74.42395
2043482,42.405659,-73.53772
2799638,40.74568,-73.76843000000001
1411175,43.160889000000005,-77.589668
1579126,40.720188,-73.781715
3647015,40.80473,-73.29466
219030,42.48172,-73.670097
857109,41.096718,-74.04600500000001
2344024,40.667114,-73.995918
531782,42.662449,-73.764214
1104396,42.933079,-78.79898100000001
2813531,41.15938,-73.77448299999999
3609554,40.79912,-73.48383000000001
4218485,42.888090000000005,-78.76771
1288068,40.691841,-73.393677
4145735,43.23193,-73.69199
2695896,42.978516,-77.232529
691985,40.848389000000005,-73.41153
1203036,43.093609,-73.52877
1365545,42.874432,-78.862663
2039578,40.755573,-73.615776
216706,42.343548,-73.415161
477536,40.987408,-73.670479
213501,40.666903999999995,-73.767021
1095392,40.666889000000005,-73.91194899999999
1314938,41.170326,-74.03119699999999
1931555,40.913956,-73.850494
1939191,40.988483,-73.838943
1342030,43.182152,-77.443382
886409,40.756325,-73.550575
522289,40.737305,-73.851738
1443745,42.383140999999995,-75.184151
201964,40.962253999999994,-73.736137
2028872,41.579193,-73.909103
1117080,43.123272,-75.401398
3036860,40.927489,-73.87946
2769354,40.53666,-74.22421999999999
1133073,43.179199,-77.65933199999999
3433902,40.720707,-73.826419
3888597,40.850609999999996,-73.94108
3190054,41.102331,-73.997865
4182255,40.737051,-73.93190600000001
3432189,42.854393,-78.79108000000001
1777670,42.862865,-73.780396
2158741,40.915203000000005,-73.849327
1856547,43.182266,-77.599274
3850904,42.208999999999996,-73.63837
777743,43.141289,-77.667831
3036519,40.606874,-74.04374200000001
1945694,40.845249,-73.913521
1722188,40.656601,-73.930908
4012109,40.61674,-74.02569
2908407,40.848153,-73.936532
539861,40.768917,-73.064087
519191,43.13081,-77.689819
374060,41.995083,-73.875603
1608250,40.754917,-73.898972
2048242,43.123160999999996,-77.567474
1063375,43.074886,-77.934921
2021869,40.692135,-74.01223
1441480,40.666817,-73.765594
1882581,41.099754,-73.951324
3100237,40.845721999999995,-73.929606
3395070,43.142077,-77.585847
1944119,42.978778999999996,-77.230148
2695814,42.8978,-76.014969
1739319,40.70118,-73.994293
1453361,41.121517,-74.007751
327346,41.744999,-73.58445
3903119,41.533924,-73.79104699999999
1252563,43.13879,-77.69096400000001
3309429,43.088368,-76.348789
3232405,43.139726,-77.596049
1095498,40.926739000000005,-72.657059
3068302,41.002381,-73.691153
3058956,41.388899,-73.544336
3586997,43.22043,-77.82191999999999
1901877,40.894855,-73.861938
2220037,40.876098999999996,-73.870689
4123305,41.00835,-73.79661999999999
2958744,43.098439,-75.237297
2782946,40.67948,-73.70213000000001
755720,43.187309,-77.65905
3902357,42.94135,-78.76626
2226080,40.698765,-73.72715
4210430,40.70097,-73.99471
2982341,43.005911,-74.893459
1054525,40.896671000000005,-73.880585
421188,41.473648,-73.580612
2686450,41.068424,-74.054695
210391,42.117915999999994,-73.714607
1620680,40.789982,-73.192009
2558236,40.886654,-73.815353
3434537,40.849517,-73.942247
2059715,40.856537,-73.826332
2956304,43.130854,-77.659446
3817868,40.83478,-73.86594000000001
3516861,40.84655,-73.93204
1277761,40.84861,-72.987267
214579,40.584084000000004,-73.986694
703743,40.666882,-73.838371
2639611,40.931015,-73.87848699999999
1401635,43.092949,-79.054337
419831,40.894855,-73.861938
1526230,41.093109000000005,-73.80278
1716999,42.870827,-78.845123
3374916,41.099649,-73.950937
1859497,40.845249,-73.914116
375219,40.710991,-73.729691
3440264,43.2157,-77.65902
4142060,40.88921,-73.8152
212991,41.394402,-73.59630600000001
2792641,40.81116,-73.93122
1090097,40.947163,-73.850418
1325548,40.715721,-73.807777
3943291,40.781509,-73.65223399999999
422264,40.782482,-73.097702
2077916,40.857044,-73.917328
197822,40.804676,-73.294731
3847700,42.78971,-73.759282
3587515,41.19018,-73.68769
1092728,41.1035,-74.025612
822248,40.847923,-73.942825
218165,40.585651,-73.93124399999999
1020041,40.757179,-73.721161
911298,40.665501,-73.74754300000001
581439,40.8256,-73.91842700000001
1365829,40.68298,-73.80592299999999
700294,40.57325,-74.146973
1133000,42.635738,-73.759293
1877078,41.062709999999996,-73.86224399999999
605840,40.847931,-73.94281
2784932,41.05321,-73.82233000000001
2510877,42.118725,-75.956512
2272433,42.997269,-77.524231
1491033,41.116219,-74.11216
1864941,41.350196999999994,-73.926292
4111586,40.8454,-73.9256
2507765,43.127075,-77.807182
944963,41.110008,-73.801567
2686340,42.083659999999995,-73.973038
3522576,43.15246,-77.62663
3852208,41.009212,-73.852682
2947168,40.84522,-73.91189
1527530,43.215721,-77.430222
218632,40.743244,-73.837616
218081,42.738365,-73.78363
1585609,43.159721000000005,-77.56626899999999
2620660,40.856388,-73.872375
2453890,40.789970000000004,-73.823463
3578923,40.682179999999995,-73.69168
4094629,40.68714,-73.71784
1406445,41.425983,-73.627922
197103,40.995148,-73.882286
3135135,40.678096000000004,-73.72600899999999
2654771,41.099754,-73.951324
600694,43.181641,-77.637016
1691100,40.79871,-73.110687
1817136,40.671721999999995,-73.73584
3555864,40.78365,-73.40205999999999
1890933,43.155575,-77.621002
4065427,41.009568,-73.808527
3889768,40.65429,-74.00784
2589238,40.786381,-73.794952
513752,40.866158,-73.872047
3720791,40.85024,-73.94506
1558667,40.976788,-73.757271
2862847,40.72603,-73.37758000000001
1352783,40.673981,-73.899323
4138538,43.205852,-77.67019300000001
722549,41.058796,-74.024284
812348,40.746658000000004,-73.96934499999999
4222422,42.840461,-73.94969
2158742,40.797298,-73.92916899999999
374254,41.116394,-74.113045
3869723,41.516355,-74.16447099999999
1561061,42.742271,-73.697624
3324128,43.088489,-75.244376
422600,40.845141999999996,-73.92654399999999
3368544,41.102288,-73.999303
2024077,41.119453,-74.160889
4059267,40.771679999999996,-73.87605
2424020,40.739917999999996,-73.818596
4024056,40.59686,-73.50773000000001
836755,42.248591999999995,-73.88409399999999
2343904,42.515549,-73.78935200000001
1646034,40.807087,-73.925591
3442818,42.74479,-73.64325
1475829,40.65382,-74.006943
1542694,40.813140999999995,-73.93163299999999
3141645,41.196776,-73.807198
4210452,40.74568,-73.76843000000001
906527,43.11792,-75.292328
1742532,40.669388,-73.524132
2564650,43.071461,-73.75177
2678002,43.098534,-77.441971
3959066,43.17242,-73.71138
2577881,41.297638,-73.937347
615473,40.823673,-72.99715400000001
570635,43.092381,-77.67887900000001
2196147,40.806067999999996,-73.24146999999999
1829969,40.737491999999996,-73.593323
205167,40.668541,-73.890175
1568124,40.844879,-73.926109
3038549,40.706536,-74.016239
4045301,40.75436,-73.74277
2351378,40.597137,-73.90735600000001
194466,41.318748,-74.14304399999999
4061754,40.85626,-73.83236
964437,40.725594,-73.897171
204237,40.753483,-73.98088100000001
3166672,40.804774,-73.28814
2918777,43.107978,-75.246184
729949,42.647076,-73.749245
2479496,40.630268,-74.18650799999999
2026513,40.80127,-73.929916
1544967,40.705795,-73.461205
3313775,41.220619,-73.725111
2059543,43.154156,-77.717598
3719227,40.83603,-73.82445
2772190,40.68123,-74.00285
1981056,42.357452,-73.427086
2825593,41.14873,-73.82392
2616519,41.825043,-73.772102
2660102,43.164660999999995,-77.659477
2196033,41.096171999999996,-73.793121
2602269,40.804989,-73.280846
4034235,40.747808,-73.17944399999999
421676,40.96962,-73.870407
2657354,40.707134,-73.42819200000001
1610445,40.610043,-74.033394
2993125,43.087022,-77.629695
195612,41.093445,-73.931496
3923331,40.76229,-73.7292
3109306,40.952329999999996,-73.853507
1348075,40.782108,-73.197304
215344,41.995083,-73.875603
3194123,40.674895,-73.801463
2883484,40.768479,-73.905172
2262500,41.010203999999995,-73.852104
3916732,40.84383,-73.8956
2464117,43.366089,-75.54953
1861964,40.708126,-73.999496
911300,41.075520000000004,-73.802017
375590,40.732338,-73.34603100000001
326852,40.868697999999995,-73.902367
2220024,40.741817,-73.78295899999999
2471324,42.272597999999995,-73.723274
3882100,40.80912,-73.559827
668904,43.05315,-76.12224599999999
1753414,40.968857,-73.81710799999999
3380685,40.857692,-73.917052
422194,40.934653999999995,-73.879021
1300061,43.07267,-77.644562
2509514,40.83683,-73.873703
2238040,40.820972,-73.95881700000001
371357,41.523762,-73.889961
3960599,40.72748,-73.44429000000001
3249537,41.230118,-73.908592
3087447,43.157047,-77.548961
4109380,40.740809999999996,-73.76982
3995798,40.795699,-73.170699
3843450,40.79566,-73.82557
3927494,41.40521,-74.34263
4211870,42.68293,-73.72176999999999
559740,43.142509000000004,-77.54770699999999
1177295,40.718189,-73.40748599999999
3368401,40.844796,-73.905512
2205677,40.743389,-73.837502
1861989,40.69717,-73.981674
3587928,40.716229999999996,-73.82616
3969219,40.72132,-73.39405
539765,42.710232,-73.824486
1972667,43.723682000000004,-73.82151
1110429,40.844788,-73.92546800000001
3007651,41.978406,-74.010525
202422,40.617481,-73.981285
2314586,41.476841,-74.105324
204100,40.901119,-72.38317099999999
1536845,40.738873,-73.795311
3816284,40.99344,-73.80644000000001
2498173,43.206711,-77.675842
219640,40.629803,-73.637352
2498102,43.009388,-75.504692
203475,40.773228,-73.82968100000001
2415783,41.95747,-75.295464
531861,40.755608,-73.47492199999999
215396,40.917049,-73.781097
3470936,41.07558,-73.95094
2824346,40.76675,-73.88763
841934,40.757228999999995,-73.55098000000001
446697,42.728401,-73.796188
4056022,40.78839,-73.53556999999999
216555,40.744553,-73.873772
2077900,40.952324,-73.853394
1339552,42.31966,-75.967934
2042713,40.886654,-73.815353
3878290,41.518959,-73.98675899999999
1836725,40.912827,-73.784492
216854,40.931278000000006,-73.87861600000001
3516660,43.13094,-77.65369
3119109,40.592991,-74.193066
201506,41.311023999999996,-74.122162
3358968,40.846059000000004,-73.930479
766102,42.949474,-78.702972
2819883,40.77964,-73.57014000000001
2205649,40.609959,-73.99945100000001
3039648,41.287652,-73.819168
528340,40.665958,-73.756851
3316262,40.987493,-73.672414
1636599,40.83437,-73.864113
566182,40.839371,-73.412399
580583,40.739815,-73.790329
1415470,43.204246999999995,-77.658829
3611460,40.70136,-73.61533
213611,40.978802,-73.868095
4185615,40.76764,-73.71449
1832912,43.239323,-77.646835
1128934,42.850071,-78.79052
194920,40.72477,-73.258133
3137283,43.052298,-76.125679
219972,42.48172,-73.670097
916405,40.987644,-73.66999100000001
2077758,41.509865000000005,-74.074226
741507,40.603577,-74.067673
1534398,40.766521000000004,-73.92059300000001
3492566,40.70474,-73.82682
3200579,40.845721999999995,-73.929606
1558602,41.080456,-73.922104
3102663,40.783066999999996,-73.553436
1302329,40.773811,-73.676079
3101645,41.32799,-73.686716
718787,40.847931,-73.94281
1393455,40.719425,-73.97496
3478589,40.8565,-73.82651
219073,41.318253000000006,-73.859299
2020295,41.390369,-73.59796899999999
195176,41.062709999999996,-73.86224399999999
4060592,42.858502,-74.026732
601236,40.71727,-73.948982
1896794,40.776989,-73.317551
1864853,41.264126,-73.68420400000001
515200,43.030421999999994,-77.964821
3032533,43.143144,-77.575298
4068096,40.73607,-73.58797
3074841,40.817252,-73.93088900000001
3806815,40.84517,-73.92745
2804967,40.805892,-73.909409
3612761,40.69127,-73.88596
194488,42.742554,-73.69747199999999
375809,41.624233000000004,-73.874207
2357819,42.862686,-73.771927
583453,40.876106,-73.90471600000001
4094632,40.606328999999995,-73.91862900000001
901213,42.635738,-73.759293
888593,41.122147,-73.806923
3853605,40.77098,-73.27991999999999
594850,42.868010999999996,-78.82997900000001
3272244,40.613219,-74.02930500000001
4127322,43.977140000000006,-75.62898
475975,40.817528,-73.803001
3883263,41.13458,-74.16811
1376347,43.030136,-77.964897
4031030,40.7835,-73.61825
1314854,43.075480999999996,-73.84781600000001
1547336,40.875591,-73.156258
2936110,41.197340000000004,-73.68602
2296235,40.853268,-73.411713
819694,40.929455,-73.84833499999999
2268297,40.766498999999996,-73.577919
3539746,41.248709999999996,-74.03690999999999
1475915,41.518028,-73.97438000000001
3889785,41.670024,-73.792587
782017,41.039654,-73.76042199999999
3723762,40.743120000000005,-73.77669
4056859,40.77347,-73.67532
1188777,40.847923,-73.942825
3956384,40.682471,-74.00211
1300187,41.299362,-73.885696
4201157,43.14483,-76.12124
2626537,40.741467,-73.625404
210348,41.982056,-73.522072
2964757,41.938955,-73.75351500000001
2061910,41.05513,-73.810417
1467227,40.987766,-73.670357
1576147,40.847747999999996,-73.942955
901369,40.844788,-73.92546800000001
3775460,40.83478,-73.86594000000001
712956,40.72488,-73.837502
1145963,40.707527,-73.81890899999999
2487662,41.032532,-73.75251
4017534,42.888090000000005,-78.76771
